1459955870,72525648.7635791,8594.652418628
1459955871,72550971.1964562,8599.867789212
1459955872,72599128.2609066,8656.506035693
1459955873,74097135.3363128,10557.8500607
1459955874,74101354.8015006,10564.833936411
1459955875,74144233.7591411,10577.244241168
1459955876,74146389.1378557,10581.701177132
1459955877,74163884.8593935,10600.270660069
1459955878,74586000.807811,10662.406623619
1459955879,75030216.9355527,10753.658141692
1459955880,75057089.1025762,10778.427282852
1459955881,75440597.6716509,10849.458899117
1459955882,76866879.2731622,11160.939109317
1459955883,76903998.6468742,11176.917617418
1459955884,77119545.7417805,11329.398994672
1459955885,77186346.5651536,11360.55279116
1459955886,77388720.6300405,11392.629801196
1459955887,77425031.7168504,11413.427337182
1459955888,77475292.7236034,11424.719299491
1459955889,77498009.9929259,11435.300116503
1459955890,77638679.2103009,11567.197988184
1459955891,78752662.9337869,12009.900971986
1459955892,78942832.4783513,12043.882611707
1459955893,78984302.225052,12066.453436986
1459955894,79002456.453154,12076.695664712
1459955895,79018954.8549725,12098.29196202
1459955896,79774043.4512292,12485.312491787
1459955897,79823359.7931878,12528.685393186
1459955898,79831271.9882059,12537.7485027
1459955899,79840902.7879527,12549.756957901
1459955900,79842456.377935,12552.469737417
1459955901,79851186.560794,12565.441010322
1459955902,79860958.3899759,12578.739646565
1459955903,79867294.4230307,12587.779285187
1459955904,79874833.2292399,12597.96042286
1459955905,79884366.5532733,12609.556798701
1459955906,79895364.6189291,12623.852251
1459955907,80018251.5797221,12693.585030246
1459955908,80031299.2822787,12701.873650529
1459955909,80324832.8022843,12812.554482739
1459955910,80388286.2655799,12843.37646693
1459955911,80498279.3919005,12876.973909863
1459955912,80508281.4735079,12885.836399897
1459955913,80515281.5716098,12894.581056441
1459955914,80525998.207195,12912.423356661
1459955915,80594530.1299273,12958.382586976
1459955916,80602656.6956514,12970.22665915
1459955917,80822070.9799639,13087.11727071
1459955918,81574024.6232778,13200.154156114
1459955919,81739389.2668989,13233.18412382
1459955920,81847208.2984938,13245.348892432
1459955921,82088725.6618711,13310.242230532
1459955922,82098860.448356,13322.55595646
1459955923,82106293.1975153,13331.258587484
1459955924,82146432.866587,13369.330825426
1459955925,82346854.7119555,13461.448277041
1459955926,82380371.2615697,13477.167863786
1459955927,82441528.8458877,13546.802657537
1459955928,82457275.5795317,13568.871263543
1459955929,83278598.2331379,13651.709169279
1459955930,83342332.5874233,13672.782073017
1459955931,83381273.2957704,13688.349128321
1459955932,83631845.2261965,13727.824439171
1459955933,83671360.980818,13753.523188662
1459955934,83771570.9269814,13798.466991625
1459955935,84083759.5498426,13858.797190577
1459955936,84193827.8496492,13908.226375
1459955937,84277890.9333312,13938.430847709
1459955938,84290042.1088355,13953.169429398
1459955939,84463250.6255444,14077.417904944
1459955940,84465100.1633064,14080.979440746
1459955941,84473179.9000217,14091.105833031
1459955942,84489898.1492711,14113.487788702
1459955943,84553321.3486161,14155.858140014
1459955944,84568671.9341753,14166.652219442
1459955945,84584144.5444565,14187.903633201
1459955946,84858058.4011872,14223.11261296
1459955947,85503604.3831452,14317.681180034
1459955948,85519817.1654047,14335.253062314
1459955949,85523197.9348004,14340.512708136
1459955950,85545611.5924315,14352.249707824
1459955951,85587537.1740057,14364.442559414
1459955952,85593768.2059363,14370.686430335
1459955953,86625386.2392714,14490.208782465
1459955954,86657343.6423501,14503.36282743
1459955955,86664256.4377226,14506.793919709
1459955956,87385737.1605937,14590.400290742
1459955957,87422600.5738239,14608.761538
1459955958,87578587.9721224,14689.445797344
1459955959,90457948.8132647,15083.11131107
1459955960,92415474.8062258,15506.887808635
1459955961,92760824.3260926,15638.853769364
1459955962,93354834.7882535,15741.453726055
1459955963,93369939.5919822,15753.64500711
1459955964,94124913.3713169,15837.95463351
1459955965,94256103.5439549,15923.499197148
1459955966,94338606.9714738,15940.535451135
1459955967,94891937.5981701,15997.472893508
1459955968,95605601.2570206,16089.231340265
1459955969,95624101.293207,16120.477343035
1459955970,95692147.1297998,16149.608055844
1459955971,95727916.7367601,16175.485102213
1459955972,95761420.6190608,16204.419515614
1459955973,95808119.4893312,16221.941301621
1459955974,95850153.5589643,16240.86259263
1459955975,95857931.9100693,16253.122837425
1459955976,95868900.2252436,16269.652885675
1459955977,95874148.4531393,16276.453490488
1459955978,95897720.1517199,16292.49753366
1459955979,96245892.5652861,16343.69614461
1459955980,96283854.5057167,16351.96929459
1459955981,96343922.4141685,16365.37166269
1459955982,96458821.5077353,16394.37412038
1459955983,97152108.1846696,16496.468403713
1459955984,97189940.7045344,16505.461571334
1459955985,97825602.9010264,16562.343134599
1459955986,98698209.8179318,16644.571288241
1459955987,98715884.873857,16661.400472969
1459955988,100935687.956996,16858.722134175
1459955989,101492291.629069,16910.490729677
1459955990,101607306.77939,16954.647623062
1459955991,101643042.344963,16969.331308979
1459955992,102921685.729636,17125.36986239
1459955993,103143537.231716,17205.132401189
1459955994,103168404.20917,17212.84827109
1459955995,103200935.467924,17274.401879957
1459955996,103296208.450094,17370.828215388
1459955997,103345827.694304,17385.977167459
1459955998,103934268.42067,17474.461890055
1459955999,103954859.682852,17480.4597891
1459956000,103956113.166765,17482.178037711
1459956001,104025803.989792,17530.498221276
1459956002,105083056.952519,17675.384704353
1459956003,105088185.585585,17682.655040144
1459956004,105628886.351795,17777.191181215
1459956005,105872903.18687,17815.533152313
1459956006,105890966.631423,17822.132244035
1459956007,105902222.811133,17832.776257098
1459956008,105953578.104414,17843.664994508
1459956009,106058137.163139,17881.724873389
1459956010,106061030.965517,17884.917892711
1459956011,106376595.432329,17956.60212718
1459956012,106474362.288439,17970.90746788
1459956013,107925917.219098,18171.396642898
1459956014,108056606.801513,18257.223643268
1459956015,108891643.10503,18349.10535351
1459956016,109145156.306684,18388.657990086
1459956017,109226826.63835,18401.280777811
1459956018,109278683.95433,18417.620931627
1459956019,110616906.815161,18600.820250831
1459956020,111597569.672624,18697.71439774
1459956021,112321045.593152,18955.900024314
1459956022,112446045.124589,19009.635133917
1459956023,113016728.630018,19080.826513031
1459956024,113116109.302571,19137.71504823
1459956025,114135574.46473,19279.700736294
1459956026,114148753.768522,19285.750106067
1459956027,114165388.981276,19300.377679574
1459956028,114189960.386408,19317.723150691
1459956029,114201615.2219,19323.437890874
1459956030,114230776.419975,19330.63968334
1459956031,114330896.972736,19368.61215776
1459956032,121584910.251224,20060.683085552
1459956033,121633802.415723,20079.635070023
1459956034,121652825.81452,20091.712770838
1459956035,121659010.366117,20125.407567049
1459956036,121671670.753466,20133.894698711
1459956037,121676478.285441,20136.965077046
1459956038,121699503.589766,20150.29118769
1459956039,126780842.571658,21113.69928761
1459956040,160872443.87435,26184.698386102
1459956041,145856105.530666,24935.343548591
1459956042,145801969.778106,25611.246225332
1459956043,147106970.192985,26582.390289867
1459956044,164056309.914071,28638.421397892
1459956045,168016998.926303,29557.472776461
1459956046,166316541.283625,29736.38893873
1459956047,193410517.732725,31974.563015775
1459956048,189929124.481197,33507.348469397
1459956049,177129590.578153,32179.729778406
1459956050,188909358.600959,33711.120345153
1459956051,218845497.441576,37250.19344813
1459956052,197512674.224577,34557.158284712
1459956053,186037852.119649,33498.317689806
1459956054,179233247.261417,32077.20073392
1459956055,184186210.988371,32883.390851451
1459956056,187068444.635282,33611.103070254
1459956057,201809501.289924,35373.88494597
1459956058,200800074.788033,35444.761506921
1459956059,209965931.481501,35964.15509985
1459956060,206427114.307075,36131.18167434
1459956061,199660341.247506,35537.174886001
1459956062,272690680.476924,45791.214490439
1459956063,270479129.544867,44941.54072577
1459956064,277111484.744085,46156.404927066
1459956065,282993587.639661,45927.468446379
1459956066,268516576.127833,44424.90656901
1459956067,261157757.63762,43614.809207401
1459956068,264352179.198194,44096.511519508
1459956069,263239531.56055,44511.886498203
1459956070,283760522.660054,47893.842225914
1459956071,206084111.226406,36562.344747614
1459956072,228060090.487788,39630.270253248
1459956073,225345660.451364,39125.62988586
1459956074,227898315.239363,39201.278840207
1459956075,198895266.633506,35063.966721347
1459956076,203467529.205553,37187.825598961
1459956077,198584796.396976,35666.982283466
1459956078,208907719.924963,36879.23832479
1459956079,252376061.533411,41589.624193028
1459956080,227158712.514578,39554.200469639
1459956081,217119546.630357,38468.515627144
1459956082,217080969.145718,38706.430542699
1459956083,211056109.519159,37868.75322553
1459956084,228809950.929522,40857.963524214
1459956085,262787164.253787,45277.269357477
1459956086,265535220.866159,45896.373518924
1459956087,240580980.8906,43574.839924592
1459956088,243669435.833458,44967.165135895
1459956089,265766543.194981,47850.75250958
1459956090,264185112.116085,47783.303902344
1459956091,246252720.969944,44919.861477224
1459956092,275771861.146127,48445.345374296
1459956093,276066138.158213,48790.345755644
1459956094,289268014.19249,50695.43072922
1459956095,291416340.501546,51331.335021715
1459956096,282484965.710531,49569.182668634
1459956097,319882433.115399,55082.5114766
1459956098,314020990.902509,53572.720364123
1459956099,315399319.841126,53566.330369416
1459956100,314847740.279238,53670.479476663
1459956101,323624348.737398,56060.831797369
1459956102,363673108.780881,59790.815674333
1459956103,320571742.691547,56038.898702733
1459956104,300985760.253227,53200.364951059
1459956105,254536074.187976,46514.80899618
1459956106,257568410.209602,46848.458593484
1459956107,255381127.185111,46983.262820316
1459956108,269292514.910253,48385.11868715
1459956109,258241405.607793,48277.871048489
1459956110,268493314.520089,49347.149994612
1459956111,262448625.601808,48177.850150904
1459956112,255447023.58644,47233.257792677
1459956113,251666004.411281,46259.244524464
1459956114,300351471.967258,51862.357749735
1459956115,229712581.759631,43779.855889067
1459956116,240633746.405803,44768.648610617
1459956117,242420037.690345,45767.452422229
1459956118,249653628.249779,46904.98825329
1459956119,265437565.356346,49261.701683909
1459956120,254527971.470628,47545.994194563
1459956121,242527569.10562,46026.4072406
1459956122,245269727.176617,46283.857285714
1459956123,242161151.88972,45964.358111782
1459956124,255250509.79746,48198.139604914
1459956125,245118820.911249,47586.356093479
1459956126,265834463.666396,48157.564807554
1459956127,225270434.114783,43964.133436928
1459956128,235532282.431918,44783.301468935
1459956129,233664421.254975,44747.325552025
1459956130,234529970.999063,44382.505111639
1459956131,242397813.670607,46111.9947548
1459956132,247207731.323917,46225.162895885
1459956133,246315301.770837,46626.171950676
1459956134,242990008.778665,46305.363080123
1459956135,291038034.104912,52110.89267387
1459956136,287222913.505459,52184.18150946
1459956137,285310334.526559,51096.26761002
1459956138,286776585.792618,51010.146798097
1459956139,294226278.261772,52699.536489777
1459956140,311970912.624691,55264.63780541
1459956141,305194993.683343,54641.705051805
1459956142,304377097.458178,53209.758141168
1459956143,285935515.547072,51794.548193053
1459956144,324956625.733686,56812.102493556
1459956145,332634805.899132,57524.861122603
1459956146,314482602.530787,55494.828285982
1459956147,305539906.170499,53640.835332179
1459956148,317997674.231747,55809.43637526
1459956149,318393621.828146,54992.295125921
1459956150,318202064.200498,56359.830759258
1459956151,310245843.987227,54913.964266883
1459956152,308505773.284341,55219.319876112
1459956153,301522744.999122,53689.718537546
1459956154,303919156.755879,53565.428146714
1459956155,290541088.51751,52657.97904331
1459956156,296809441.427592,52480.642750557
1459956157,298015367.115687,52093.43521179
1459956158,285858912.322587,51484.254489056
1459956159,285964334.494579,51537.754644775
1459956160,236038907.335031,47896.468620243
1459956161,293191888.547917,52783.478417349
1459956162,322120101.992483,55045.425604616
1459956163,317079852.8774,55306.58942391
1459956164,304531703.313464,53315.102606367
1459956165,272863920.969014,49053.955899717
1459956166,275930791.671705,49854.97989185
1459956167,286660843.504663,51027.252051135
1459956168,290482845.677097,51762.356874806
1459956169,285217933.674694,51077.827781514
1459956170,281969988.952071,50870.615181096
1459956171,281230888.857666,50889.539327577
1459956172,292229284.84811,52045.99631373
1459956173,289362269.611216,51928.269160316
1459956174,294952535.633504,52800.962485811
1459956175,294708679.246285,52210.447091379
1459956176,294015191.376234,51853.811871982
1459956177,288861240.444367,50476.704362385
1459956178,291850979.216945,50971.247894592
1459956179,274093749.962669,48951.30775383
1459956180,325640744.703833,55688.387070898
1459956181,336806766.243595,57364.785213261
1459956182,351507113.350774,58974.476534684
1459956183,343709937.648459,57831.668637031
1459956184,299200590.150205,52196.142893001
1459956185,300261425.149153,52051.987838633
1459956186,297135506.180396,51809.839790022
1459956187,313244193.534803,53362.97841628
1459956188,327280853.340035,55573.257634854
1459956189,331691564.457498,55821.830969625
1459956190,304707587.463214,53774.414572525
1459956191,272144119.627842,49237.745742478
1459956192,264648155.154104,47417.766483083
1459956193,307502333.921572,53194.577458681
1459956194,294839209.968306,52000.639856303
1459956195,279846254.185109,50105.715000784
1459956196,288306715.509215,50527.310969039
1459956197,270708001.342218,48872.412548696
1459956198,285665351.337431,50889.447748294
1459956199,301443981.935499,51779.331325571
1459956200,287094907.424061,51067.262010836
1459956201,308910912.670277,52130.80013088
1459956202,277929406.983218,49724.3873901
1459956203,275130459.793899,50398.955790201
1459956204,284874033.927023,51313.623019362
1459956205,287415949.648414,51455.739617358
1459956206,304207686.678977,53932.943607106
1459956207,306355264.533536,54783.307982106
1459956208,285275782.154104,52954.23071576
1459956209,290369820.18632,52200.869892323
1459956210,280824906.882889,50855.438312804
1459956211,287208699.835812,51362.924809532
1459956212,257684500.467621,47886.902243034
1459956213,282001972.621984,50420.259011379
1459956214,252630269.772731,46971.462147661
1459956215,249596994.468604,46856.401570312
1459956216,247551650.325036,46402.757457
1459956217,255497693.752999,47789.23098262
1459956218,246390943.4401,45880.830191625
1459956219,253586660.734407,46163.666878267
1459956220,255302499.804183,47390.497781365
1459956221,272776592.677194,48568.88072639
1459956222,257144781.407458,47314.569778085
1459956223,263457982.742075,48247.444581389
1459956224,268259725.637633,48111.365879824
1459956225,259540621.974233,48139.532621231
1459956226,271991221.289619,48972.48916487
1459956227,269264360.29377,49659.115016846
1459956228,303219927.58757,53659.944724957
1459956229,316861673.568858,55446.178757366
1459956230,373327615.892909,66665.383987812
1459956231,444077783.759273,71994.675462778
1459956232,419970716.291356,69041.88673907
1459956233,415773238.674587,67008.457752102
1459956234,344490283.637472,59167.42153607
1459956235,332978762.369165,56964.587694312
1459956236,298378937.593911,51976.389111555
1459956237,331232279.921478,55491.716984405
1459956238,330859737.423655,55393.805693099
1459956239,286337476.808578,50802.2490102
1459956240,282524776.84022,50944.615565623
1459956241,318377407.252755,51032.877757782
1459956242,264705469.424594,48235.255837954
1459956243,268888912.503092,48933.293073957
1459956244,267434393.246291,48219.168674915
1459956245,260468449.83543,47940.379094787
1459956246,265348329.6549,47829.987346756
1459956247,262629809.671001,47977.259698245
1459956248,252202504.602251,45888.964761065
1459956249,249596431.749757,45437.98333235
1459956250,245206374.295045,45289.697217222
1459956251,248716234.993615,45303.532031421
1459956252,254062599.693178,46445.927775919
1459956253,254725797.751084,46777.548957129
1459956254,273309536.5827,48130.544985759
1459956255,269340493.886101,48901.22912044
1459956256,270149727.337781,48815.459328509
1459956257,268392787.935966,47823.629781253
1459956258,268812648.337054,48380.419004052
1459956259,264100484.866711,47697.78789226
1459956260,261906838.431109,47695.519376699
1459956261,247024748.173714,46659.952568155
1459956262,258072751.755491,48766.995080236
1459956263,266841475.576671,49082.584775385
1459956264,275772104.34456,50854.79520573
1459956265,301699724.129122,52738.730388796
1459956266,269758142.59493,48894.369402067
1459956267,280995544.401548,50830.308915473
1459956268,271495389.211596,49937.317205709
1459956269,257812808.530881,47352.407705652
1459956270,255395328.222914,47116.798646788
1459956271,274153162.846569,49080.307728698
1459956272,241918435.872639,45497.174915783
1459956273,243831091.737068,45210.637108869
1459956274,254012635.721545,46617.424824863
1459956275,255664798.419597,46770.12438451
1459956276,290264436.238902,50733.514461922
1459956277,254640717.338463,46504.237073288
1459956278,263143583.851833,46979.303789787
1459956279,243686351.704174,45301.882146868
1459956280,245925820.415696,44137.66919196
1459956281,221424458.922989,42131.348403429
1459956282,239207358.165455,44931.42492713
1459956283,237430802.294561,44739.561561049
1459956284,266003307.542924,46835.324010875
1459956285,244152778.171325,45100.511576192
1459956286,239045591.558993,44690.82722406
1459956287,250166928.369972,46107.240721704
1459956288,277459536.922918,49145.169386817
1459956289,236625101.163856,43953.817130304
1459956290,266907332.555116,46763.133736221
1459956291,269153210.404327,46571.859035922
1459956292,251941974.563776,47912.218324324
1459956293,250358383.801498,46507.238579901
1459956294,294685521.441142,51977.32556214
1459956295,293507936.569625,52083.379826931
1459956296,283626499.405504,50833.779096389
1459956297,260320288.749226,47228.9930791
1459956298,264236158.946434,47808.707497516
1459956299,318471905.491747,54587.264672669
1459956300,267640674.421976,48402.496906869
1459956301,281094489.691621,50040.2283662
1459956302,251254351.751104,46876.366581949
1459956303,250741166.437484,46086.344189612
1459956304,327144201.289797,53571.434241551
1459956305,401568957.943415,62991.271635622
1459956306,263164108.916074,48198.921966784
1459956307,322919093.827558,57609.45709757
1459956308,275344905.702744,48958.737404894
1459956309,257742257.12263,47255.717129933
1459956310,264753719.832003,47548.853135948
1459956311,270013809.5008,48732.10151362
1459956312,272885462.681421,49225.880697158
1459956313,260896745.401495,47691.761300252
1459956314,267639464.533793,49091.100808829
1459956315,263869379.743422,48811.492736878
1459956316,261113664.918679,47760.725386982
1459956317,243912238.809758,45199.979823366
1459956318,236333270.548097,44656.111027821
1459956319,244802502.448847,45562.460277537
1459956320,234586536.31543,44135.694404191
1459956321,247654405.517228,45492.357101354
1459956322,247210274.506213,45299.32914763
1459956323,224698356.505905,42634.644549065
1459956324,212154558.481599,40624.393299898
1459956325,258422970.8213,45925.169779394
1459956326,222474877.454661,42887.21840618
1459956327,222365905.272215,43070.700739268
1459956328,222170621.68559,42579.600065649
1459956329,225543298.607484,42751.247296036
1459956330,273191384.465312,48868.15761366
1459956331,233215157.925939,44183.550001611
1459956332,240114682.197834,45400.60861585
1459956333,234581247.566921,45112.250551317
1459956334,251691367.553102,45548.16379953
1459956335,237972761.49549,44227.18567515
1459956336,224915603.110089,41880.850182678
1459956337,236340246.271718,43326.25327264
1459956338,245946019.918274,44408.64990931
1459956339,237678310.280986,43468.866911171
1459956340,238645630.600228,44118.718823759
1459956341,289161483.278166,50711.430534785
1459956342,263138952.393894,48036.264111026
1459956343,271528514.536516,48181.405349867
1459956344,260067372.887945,46959.540352333
1459956345,260192411.734174,46333.23326241
1459956346,245013903.792516,44179.127646023
1459956347,243393054.170156,44750.572873176
1459956348,231092621.315735,42572.872564912
1459956349,309646116.338152,52601.89721457
1459956350,304276015.154414,51626.379041467
1459956351,300697043.540886,51099.295735381
1459956352,241512951.407525,43631.7054109
1459956353,240519565.55464,43614.25712193
1459956354,236314258.327378,43445.36853794
1459956355,282528357.714576,48011.96143524
1459956356,239723946.410129,44485.340635018
1459956357,247987340.692572,44861.685698268
1459956358,252466689.739492,45308.599951157
1459956359,238984862.496841,43142.473520588
1459956360,228790440.266824,42256.206606053
1459956361,228907516.846848,41466.607859483
1459956362,231958592.135165,42309.815355525
1459956363,245382827.264899,44649.77997659
1459956364,244445878.249393,43891.154985273
1459956365,223949874.492949,41023.57926909
1459956366,236171724.149408,42728.829054444
1459956367,253134281.474421,45856.209876058
1459956368,249346495.724973,45456.675492736
1459956369,287625052.105758,50057.440942933
1459956370,281370454.503927,50314.829154698
1459956371,245097810.223511,44959.314641574
1459956372,252495616.400123,45141.439963742
1459956373,237042705.551511,43720.317810488
1459956374,246841731.815093,44740.243947591
1459956375,244276745.132478,44297.706728339
1459956376,223156032.113151,41838.885985686
1459956377,236229772.386577,44216.8989407
1459956378,263034599.782742,46597.158402842
1459956379,258781665.885999,47598.206376248
1459956380,277657595.66399,48624.84546805
1459956381,241363508.451817,44453.330931595
1459956382,253654615.90757,46020.518946655
1459956383,256168441.612175,46805.249052017
1459956384,244919360.135625,45877.509812566
1459956385,251131505.944661,45909.783509152
1459956386,251230655.680368,45126.140855132
1459956387,241629825.579354,43810.611251727
1459956388,247262828.819807,44698.205310095
1459956389,238385460.953853,43761.90320692
1459956390,242392028.432677,44295.700571788
1459956391,247355801.850132,44833.170028434
1459956392,249104538.857692,45470.897523257
1459956393,249849318.534797,45635.412468779
1459956394,245645164.744223,45064.62228546
1459956395,237513728.628693,44000.324091729
1459956396,249276977.449149,46342.196139349
1459956397,258043754.325269,47808.559684077
1459956398,252706607.225334,47679.148732551
1459956399,266224058.157675,48287.86521007
1459956400,244739357.670231,46283.528884782
1459956401,257979109.522177,48539.96945908
1459956402,260184478.520506,49059.505543768
1459956403,260872852.549523,49084.3909568
1459956404,271362086.449114,49399.651491112
1459956405,260988315.481425,48137.491109698
1459956406,261646593.209031,48007.1480014
1459956407,268208846.646568,48868.586653293
1459956408,278864679.17369,49973.500482896
1459956409,290813414.541227,51702.375499974
1459956410,276522215.764029,49357.928040316
1459956411,260673707.982195,47800.536069659
1459956412,267696369.889963,48941.202049402
1459956413,255107057.22708,47835.82143624
1459956414,287580187.556056,51439.554370776
1459956415,296454051.9861,52483.271115126
1459956416,269652583.553126,50262.481805745
1459956417,284018163.864762,51991.3956127
1459956418,268262802.706974,49867.354283975
1459956419,313321985.708994,54240.872444973
1459956420,300626878.373963,53572.607847241
1459956421,300815994.741095,52819.595391386
1459956422,245028302.374074,46774.123441888
1459956423,246650118.616298,46642.673811554
1459956424,253160316.441507,46695.342738444
1459956425,264931801.833443,48581.141929329
1459956426,257793524.672599,48191.402972271
1459956427,256104904.258327,48125.438245096
1459956428,279773375.712666,50674.868171353
1459956429,278154614.850385,53428.622622697
1459956430,300667565.895594,51190.33251198
1459956431,276348312.573547,49223.245787222
1459956432,290295137.259355,50803.691933196
1459956433,296591463.203735,51400.537736467
1459956434,289387764.151342,50635.140602954
1459956435,281232064.758066,49781.528880769
1459956436,278653434.497201,49268.510364257
1459956437,264082397.869983,48038.825556458
1459956438,272411869.142017,48173.45928607
1459956439,265528053.410125,47990.160636725
1459956440,260995067.646656,47142.51680037
1459956441,281284857.856385,50472.805505458
1459956442,285037105.740088,51034.114797027
1459956443,290644935.242467,51888.506118039
1459956444,304293882.659363,53395.869090599
1459956445,310427360.359,54525.107520559
1459956446,313376055.244468,55513.581061158
1459956447,318807914.540524,55392.35215367
1459956448,321514056.187225,55270.460941165
1459956449,273829987.335281,48861.80724868
1459956450,291965023.375165,50522.702347835
1459956451,272087284.674792,48031.455525982
1459956452,260477921.354149,46768.843695628
1459956453,253142941.206647,45912.403347974
1459956454,255252563.286777,46397.628322833
1459956455,251277532.859354,45715.924445
1459956456,257078983.912304,46518.844153256
1459956457,256432138.955356,44980.399385682
1459956458,241552324.83008,44544.997704379
1459956459,232610407.344582,43425.982644576
1459956460,236493965.997454,43475.753973692
1459956461,234255912.796625,43035.617257522
1459956462,244171026.923259,44257.9556847
1459956463,253625606.720877,45222.865364861
1459956464,248756571.37629,46257.874760676
1459956465,244231736.30876,46160.967995535
1459956466,240526972.590705,45090.34932822
1459956467,257984040.341716,46589.850206592
1459956468,258242932.251079,46220.160914241
1459956469,240622882.24962,43787.38892406
1459956470,240400529.766967,44094.265129731
1459956471,243907674.531003,44219.48261366
1459956472,248445585.288487,45420.799022386
1459956473,266448525.692463,47317.17242055
1459956474,261876902.108299,47201.865180012
1459956475,271680859.194115,48286.409520556
1459956476,247988460.274764,45698.671911007
1459956477,257424042.754933,46361.103397517
1459956478,257400785.635462,46638.479537375
1459956479,259770668.687048,47980.556254
1459956480,264803119.207151,47536.638384307
1459956481,361751597.121767,57994.709042857
1459956482,262716691.594516,52325.67190239
1459956483,265794423.18842,49348.78321441
1459956484,324988236.963841,55713.823508954
1459956485,336889537.794517,55898.243590873
1459956486,343294341.420373,56313.666557624
1459956487,329766930.370473,53904.139860027
1459956488,277840550.246747,49528.111513067
1459956489,259980546.359182,47353.7321033
1459956490,260010728.583731,47910.102911149
1459956491,257419276.583816,47621.23112107
1459956492,268013460.558754,47750.46342764
1459956493,248247588.275071,44720.87190125
1459956494,243958878.161136,45353.519290585
1459956495,245223689.86052,45227.828954813
1459956496,266480024.34064,49399.483204989
1459956497,279789876.198092,50085.493374471
1459956498,284332737.936287,51282.513235622
1459956499,285664599.446717,50270.655596869
1459956500,282832192.307594,50581.395813148
1459956501,277131846.249697,50448.37249834
1459956502,286657171.583082,51447.843507924
1459956503,293443657.704853,51301.497542817
1459956504,274932059.379231,48601.116035975
1459956505,283909293.194,51783.76195701
1459956506,293605743.829403,51761.441782203
1459956507,286454199.478109,50362.914892284
1459956508,278390078.229822,49384.888774951
1459956509,267831455.201583,47728.62229695
1459956510,272309097.338761,47714.75127046
1459956511,256666993.834044,46524.648308679
1459956512,288751930.149821,48045.395827298
1459956513,253825215.347157,45216.526093951
1459956514,248382039.405014,45840.243623866
1459956515,266747764.722432,47573.183067948
1459956516,264807205.476249,48225.917061177
1459956517,281119894.52807,49053.93871395
1459956518,256295801.765985,47545.809548912
